Brand Mention?,userpost,match type,brand
1,@crowdtappers @Paintfrog #NationalPastaDay @crowdtappers @ragusauce Congratulations!!! That could get you lots of Ragu Sauces!!! :D,unique,ragu
1,#NationalPastaDay @crowdtappers @ragusauce Im kind of crazy but I love sauteing my zucchini and than just putting ragu sauce on top of it!,unique,ragu
1,#NewTradish Made an awesome meal tonight with Ragu sauce on a CrowdTap Sample share mission.The Fam loved it.  #crowdtap  #RaguSauceMasters,unique,ragu
1,TraDish Follow Up: Ragu Review http://t.co/Htg4YLgHE2,unique,ragu
1,@crowdtappers #NationalPastaDay @crowdtappers @ragusauce There's so many ways to cook with Ragu I dont think we have enough time in a hour,unique,ragu
1,RT @Jessicadehman: Ragu's Italian Cheese Steak Sandwich would make a perfect pairing with steak fries. http://t.co/Xf4PYVntRm #NewTraDish #ƒ,unique,ragu
1,I just answered the question below with the following response: 'I like to use Ragu in my stuffed shells and cheese  and I also add a tiny bit of brown sugar to my spaghetti sauce to cut down the acidity a little bit.',unique,ragu
1,Making dinner #ragu #NewTraDish #Crowdtap #Crowdtapsample #RaguSauceMasters,unique,ragu
1,RT @Stelliemami: When I eat Ragu's Italian Cheese Steak Sandwich I like to add a few extra toppings! http://t.co/So1jR8CKL3 #NewTraDish #Raƒ,unique,ragu
1,You can't have Ragu's Italian Cheese Steak Sandwich without cheese covered fries http://t.co/HiEp6GEeEZ #NewTraDish #RaguSauceMasters,unique,ragu
1,RT @Neutrogena: The conversation will last all summer  but for for the next hour  we'll be giving you the skinny on SPF &amp; your skin health ƒ,unique,neutrogena
1,Check out the power behind one Neutrogena Makeup Remover Wipe! #NeutrogenaFaceOff http://t.co/6ax7ILn7IJ #NTGAdvocate #sponsored,unique,neutrogena
1,@HGTVMagPromo @Neutrogena I pledge to clean my face without water for 1 day #WipeForWater,unique,neutrogena
1,RT @Stelliemami: Check out the power behind one Neutrogena Makeup Remover Wipe! #NeutrogenaFaceOff http://t.co/5xL9oSBBBJ #NTGAdvocate #spoƒ,unique,neutrogena
1,@Neutrogena I haven't been! Next thing on my list  though! @crowdtappers #ChooseSkinHealth,unique,neutrogena
1,Take the pledge and join Neutrogena in the #WipeForWater campaign.   #WipeForWater #NTGAdvocate #sponsored http://t.co/DGRKA9Ta7e,unique,neutrogena
1,Follow these easy tips for using Neutrogena Makeup Remover Wipes! #NeutrogenaFaceOff http://t.co/MjJSLaNbmw #NTGAdvocate #sponsored,unique,neutrogena
1,Shopping at Walmart for Neutrogena #AveenoAdvocates #sponsored https://t.co/3AAlBT2mzs,unique,neutrogena
1,RT @crowdtappers: Stay tuned.....up next @Neutrogena will be sharing tips for keeping your family safe in the sun w/ more special guests #Cƒ,unique,neutrogena
1,@crowdtappers @Neutrogena @itsJulieBowen welcome! Thanks for joining! #ChooseSkinHealth,unique,neutrogena
1,RT @BrandConnectNYC: Join us w/ @Swiffer at our #pets #ShedHappens Party Mon 12/28 @2pmET RSVP $1000 in prizes! https://t.co/XhBRi3WZNo RT ƒ,unique,swiffer
1,Asked neisha to put a napkin over my popsicle. What does she do instead? Swiffer wet rag it. So special.,unique,swiffer
1,http://t.co/mRHoM3o59Z Swiffer Carpet Flick Giveaway,unique,swiffer
1,RT @Smiley360: Spring Cleaning is in full swing! @Swiffer  @clorox  @mycascade... what cleaning brands would you  love to see on a Mission?ƒ,unique,swiffer
1,@BrandConnectNYC @Swiffer This is a must have in my house! #ShedHappens,unique,swiffer
1,I REALLY hope I get picked to get the free products in the Swiffer Tryology Screener. Wish me luck!,unique,swiffer
1,@Smiley360 @Swiffer @Clorox @MyCascade Seventh Generation cleaning wipes.,unique,swiffer
1,Mail call! Got my Swiffer 360 and the $3 off coupon for the Libamn spray mop,unique,swiffer
1,Join @BrandConnectNYC &amp; @Swiffer at our #pets #ShedHappens Party Mon 12/28 @2pmET RSVP $1000 in prizes! https://t.co/Dv4aw6VRKi RT 2 WIN,unique,swiffer
1,@BrandConnectNYC The @Swiffer sweeper for cleaning pet hair! #ShedHappens,unique,swiffer
1,My Lipton tea picks,unique,lipton
1,I entered to win Lipton K-Cup prize pack and Keurig from #DearCrissy! #Sweepstakes http://t.co/TmrcMPma0r,unique,lipton
1,"Rashida Jones thinks celebrities need to keep it in their pants. On Saturday  Oct. 19  the Parks and Recreation actress took to Twitter to voice her displeasure with people -- and  in particular  other famous women -- flashing their private parts (emphasis on private) for all to see.  PHOTOS: Stars' sexy Instagram pictures  ""This week's celeb news takeaway: she who comes closest to showing the actual inside of her vagina is most popular "" the 37-year-old daughter of music producer Quincy Jones and actress Peggy Lipton wrote  along with a hashtag imploring her fellow stars to ""stop acting like whores.""  ""Let me clarify. I don't shame ANYone for anything they choose to do with their lives or bodies...BUT I think we ALL need to take a look at what we are accepting as 'the norm'..."" the Harvard grad explained.  PHOTOS: Nude photos scandals  ""There is a whole generation of young women watching. Sure  be SEXY but leave something to the imagination "" she continued.  Then  in a sarcastic aside  she quipped: ""Also  calling on all men to show me dat ass.""  Jones didn't single out any one female celeb in particular  but plenty of stars have made headlines recently for their barely-there (or not-there-at-all) ensembles.  PHOTOS: Stars who've gone topless  Miley Cyrus  for example  went completely nude in her ""Wrecking Ball"" video in September and then again for Future's upcoming ""Real & True"" video. And Nicki Minaj has posted photos on Instagram of both her thong and her almost-bare  pasties-adorned breasts. Kim Kardashian  too  shared a revealing photo of herself in a skimpy bathing suit  with sideboob galore.  Tell Us: Do you agree or disagree with Rashida Jones?                8   ..      How we use your email                 Stars Go Nude on Twitter and Instagram  é    Nicki Minaj's Sexiest and Most Outrageous Instagram Photos and Twitter Pictures  é     ‚ Previous    Kanye West Wears a Face Mask  Goes Shirtless  and ...     Next é   Rihanna Kicked Off Grounds Of Abu Dhabi Mosque Aft ...    .        .                       Read more: http://www.usmagazine.com/celebrity-news/news/rashida-jones-slams-other-female-stars-says-stop-acting-like-whores-20132110#ixzz2iV5X7jWh  Follow us: @usweekly on Twitter | usweekly on Facebook",unique,lipton
1,How To #BeMoreTea with Lipton &amp;amp; The Muppets! - http://t.co/nmwwvSxvfx,unique,lipton
1,@MilitiaJim cheap tea bags also do wonders. lipton is my favorite for refreshing things. shoes  gloves  etc,unique,lipton
1,How To #BeMoreTea with Lipton &amp;amp; The Muppets! - http://t.co/nmwwvSxvfx,unique,lipton
1,RT @seriouseats: Make the most of summer w/ @Lipton K-Cup¬ Pods. RT for a chance to win pods + brewer. http://t.co/qcgVPQ3JiY #ad http://t.ƒ,unique,lipton
1,RT @pschooltoolbox: New Printable Coupons for September - Save on Pampers  Lipton  Progresso  Pillsbury and More http://t.co/9lsYPL42pG viaƒ,unique,lipton
1,I like watching Extreme Couponing but seriously  who has 1 200 coupons for Lipton Tea instant drinks? Obviously TLC is buying them. :(,unique,lipton
1,#BeMoreTea - I just entered for the chance to win up to $500 in @Safeway gift cards and found a @Lipton pairing here http://t.co/LljN6DWhdW,unique,lipton
1,RT @SoFabChats: I always love a cheese/meat platter with Ritz  Wheat Thins or Triscuit! Must have for any party! #ad  #SnackBracketPlaybook,unique,triscuit
1,RT @mrpettysmom: Triscuit  snap [pea] it  enter it. #TriscuitSnackoff @TheRealTriscuit http://t.co/Nhx4ZlK3cM #TeamTriscuit #TriscuitSnackoƒ,unique,triscuit
1,RT @ppopp45: Triscuit  snap [pea] it  enter it. #TriscuitSnackoff @TheRealTriscuit http://t.co/zJtMhZ6QMg #TeamTriscuit #TriscuitSnackoff,unique,triscuit
1,Check out Tonya StaabÍs fab Summer Snackoff pea &amp; Triscuit post! @TheRealTriscuit http://t.co/XqflenvTlj #TeamTriscuit #TriscuitSnackoff,unique,triscuit
1,Check out my Triscuit recipe book submission on Pinterest!  http://t.co/WygjhnMZSY #TeamTriscuit #sponsored,unique,triscuit
1,Just found a 1 inch long blue thread baked inside of a #Triscuit .....after I began to eat it  #GoodnightAppetite,unique,triscuit
1,WeÍre blushing red as a tomato over Triscuit! http://t.co/DpYCnzMABp #TeamTriscuit #TriscuitSnackoff #sponsored,unique,triscuit
1,I'm giving away: 1 Free RITZ  Wheat Thins or Triscuit Product Coupon . Check it out - http://t.co/yiioxMtQ,unique,triscuit
1,WeÍre blushing red as a tomato over Triscuit! http://t.co/dTSJnikFba #TeamTriscuit #TriscuitSnackoff #sponsored,unique,triscuit
1,This is what I received just for letting Triscuit know that I like their products,unique,triscuit
1,Save $1.00 on one (1) bottle of any Coffee-mate creamer flavor  including new Extra Sweet & Creamy.,unique,coffee-mate
1,Save $1.00 off any one (1) bottle of Coffee-mate Girl Scout Cookie» flavored creamers,unique,coffee-mate
1,IÍm sipping on savings with a coupon from Coffee-mate. Get yours here.,unique,coffee-mate
1,Coffee-mate Coffee Creamer  Cafe Mocha Liquid Singles  0.375-Ounce Creamers (Pack of 200) Review | Shopswell https://t.co/B2f5nTOYUN,unique,coffee-mate
1,IÍm sipping on savings with a coupon from Coffee-mate. Get yours.,unique,coffee-mate
1,I received a container of Nescafe with coffee-mate and a few coupons from Smiley360. The coffee tastes great and is so quick to make. I love that the creamer is already added. The Vanilla one smells and tastes wonderful> i can't wait to try the other flavors.,unique,coffee-mate
1,I received a container of Nescafe with coffee-mate and a few coupons from smiley 360. I think it tastes really good. It is really nice that the creamer is already added in. I like the taste of it and it is quick and easy to make while on the go.,unique,coffee-mate
1,IÍm sipping on savings with a coupon from Coffee-mate. Get yours.,unique,coffee-mate
1,March 23rd is Free Flavor Friday. For one day only  we're giving away 200 000 coupons for a free bottle of Coffee-mate. http://t.co/QGgv3sLu,unique,coffee-mate
1,IÍm sipping on savings with a coupon from Coffee-mate. Get yours.,unique,coffee-mate
1,RT @dawnchats: Q3 How would you incorporate Swanson Broth into a yummy summer recipe? #BlockPartyHero #sweepstakes,unique,swanson
0,Brandon McInerney Trial: Detective Testifies On White Supremacy History http://bit.ly/r6VQfu White Supremacist Expert Simi Detective Dan Swanson testified why he thinks McInerney is a white supremacist. Besides hating Jews and blacks  many white supremacy groups also hate gays because they believe they are impure and do not help further the white race  he said.,unique,swanson
0,"""History began on July 4  1776. Everything that happened before that was a mistake."" -Ron Swanson",unique,swanson
0,Pastor Kevin Swanson Calls For Executing Gays At Event Attended By GOP Candidates [VIDEO] -... https://t.co/LOWZvGjwh5,unique,swanson
0,RT @kennyflorian: My picks for the 3 big fights at #UFC152 are Belfort  Benavidez &amp; Stann. Yes  I may be crazy. Swanson vs Oliveira  ...,unique,swanson
0,I'm so excited to announce today I have the fabulous Denise Swanson on my blog today. Denise so kindly allowed me to interview her. Stop by today to read my interview with Denise and check out my review of Murder of a Stacked Librarian.. This is an AWESOME read and is just released!,unique,swanson
0,RT @Nick_Offerman: I am frequently asked how Ron Swanson would weigh in on this election. I was able to contact a source close to Ron and hƒ,unique,swanson
1,@dawnchats Swanson broth and lemon pepper - moist chicken with a slight wang- mmmm #BlockPartyHero #sweepstakes,unique,swanson
0,RT @TonyD1070: RT for your chance to see Ron Swanson (@Nick_Offerman ) on May 16th @OldNatlCentre . @JMV1070 @1070thefan,unique,swanson
0,@MaddyFatty or as my family refers to it...Swanson surprise,unique,swanson
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/EqsBOYxD7t,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/GqjHMQ2oMD,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac,unique,bridgestone
1,I just checked in at Bridgestone Tire with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLACES  Download today!  http://t.co/tAYs0WclC4,unique,bridgestone
1,I just checked in at BSRO (Bridgestone Retail Operations) with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,unique,bridgestone
1,I just checked in at Bridgestone Tire with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,unique,bridgestone
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/JwZ3dAwhVg,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/JwZ3dANTjQ,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/6c3zAUb0wh,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/EqsBOYg2fV,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/0kNvjuEzBA,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/JwZ3dANTjQ,unique,citibank
1,I just checked in at Citibank with #mPLACES  Download today!  http://t.co/tAYs0WclC4,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/wySf00iXhA,unique,citibank
1,I just checked in at Citibank with #mPLUSPlaces Download today!  https://t.co/olwhZVmGW2,unique,citibank
1,RT @Harleys4Heroes: Enter to Win 2 Harley-Davidson motorcycles +Gas! https://t.co/SBn7WRuXBD,unique,harley-davidson
1,"I'm giving away: 24"" x18"" HARLEY-DAVIDSON POSTER  PICTURE &amp; STICKER FREE!!!:). Check it out - http://t.co/NWs9yl3JWr #listia",unique,harley-davidson
1,I scheduled a Red Cross blood donation. Join me to help save lives: High Desert Harley-Davidson http://t.co/ZQ3XFlCRZL,unique,harley-davidson
1,Wow! I just won this for free  motor harley-davidson cycles gift card http://t.co/zvZJkn9vgy #listia,unique,harley-davidson
1,Harley-Davidson Womens Carousel Leather Jacket  https://t.co/D2jonIHkry #facebookads #leather #harleywomenƒ https://t.co/4hIMHpG9Q7,unique,harley-davidson
1,Sons of Anarchy | Harley-Davidson USA http://t.co/FLa85V72,unique,harley-davidson
1,Harley-Davidson Womens Dark Shadows  https://t.co/7C6qnJcGFU #BikerGirl #harleywomen #LeatherJacket #facebookads https://t.co/bAiQGUs5HG,unique,harley-davidson
1,I'm at Harley-Davidson Shop (Michigan City  IN) http://t.co/LbYSq9Kigw,unique,harley-davidson
1,This is what America was like in 1908  when the Chicago Cubs won their last World Series  at the expense of Fred Merkle specifically and the New York Giants generically. I prefer to think that Fred Merkle (who later played for the Cubs in the 1918 World Series  one of five he would play in and lose) slapped a curse on the Cubs in retaliation for the destruction of his career and morale.  In any case  the photographs of America in 1908 are great  complete with Davidson of Harley-Davidson and his early motorcycle.,unique,harley-davidson
